,Unnamed: 0,id,keywords
14450,14450,34003,['holiday']
14451,14451,25472,"['loss', 'war', 'sisterinlaw', 'brotherinlaw', 'relationship', 'brother', 'husband', 'afghanistan']"
14452,14452,7445,['sex']
14453,14453,23269,['']
14454,14454,411456,['']
14455,14455,47466,['']
14456,14456,109175,"['short', 'novel', 'based']"
14457,14457,153118,"['village', 'independent', 'station', 'ireland', 'gas', 'solitude', 'garage', 'film']"
14458,14458,18595,['']
14459,14459,53516,"['children', 'family', 'home', 'child', 'killer', 'york', 'footage', 'disturbed', 'new', 'movie', 'found']"
14460,14460,27258,"['water', 'conflict', 'moral', 'loneliness', 'reality', 'teacher', 'dystopia', 'shortage', 'computer', 'virtual']"
14461,14461,20764,['']
14462,14462,25467,['']
14463,14463,161094,"['director', 'woman']"
14464,14464,267523,"['player', 'adoption', 'private', 'american', 'football', 'sport', 'duringcreditsstinger', 'education', 'school']"
14465,14465,22881,"['silent', 'film']"
14466,14466,93743,"['director', 'woman']"
14467,14467,97035,['']
14468,14468,88276,"['japan', 'post', 'war']"
14469,14469,94466,['']
14470,14470,99875,['']
14471,14471,126863,"['hitler', 'adolf']"
14472,14472,58435,"['missile', 'detective', 'marbella', 'roulette']"
14473,14473,1284,['suspense']
14474,14474,19116,"['boys', 'school', 'rivalry']"
14475,14475,25716,['']
14476,14476,36106,['']
14477,14477,90041,['']
14478,14478,104776,"['fate', 'river', 'boat', 'isolation']"
14479,14479,8353,"['director', 'mickey', 'mouse', 'woman', 'christmas']"
14480,14480,15400,"['suicide', 'independent', 'alcohol', 'therapist', 'head', 'widower', 'pot', 'drug', 'los', 'angeles', 'dealer', 'depression', 'film']"
14481,14481,22640,"['friend', 'camp', 'marketing', 'kids', 'coworker', 'sports', 'japanese', 'best', 'duringcreditsstinger', 'firm']"
14482,14482,22949,"['code', 'human', 'trafficking', 'secret']"
14483,14483,36272,"['lifeform', 'spaceship', 'saucer', 'planet', 'alien', 'duringcreditsstinger', 'flying']"
14484,14484,16866,"['1930s', 'theater', 'novel', 'historical', 'york', 'based', 'new', 'figure']"
14485,14485,12404,['']
14486,14486,23951,"['cruelty', 'animal', 'rights', 'horror', 'camera', 'hidden']"
14487,14487,30238,"['anger', 'independent', 'bar', 'drunk', 'traffic', 'cancer', 'trucker', 'violence', 'americana', 'divorcee', 'sex', 'motel', 'reunion', 'california', 'highway', 'film']"
14488,14488,29406,"['death', 'novel', 'lover', 'teacher', 'gay', 'based', 'student', 'relationship', '1960s', 'suicidal', 'grieving']"
14489,14489,34653,"['killer', 'serial']"
14490,14490,14452,['']
14491,14491,18472,['']
14492,14492,51284,"['adult', '1970s', 'based', 'corpse', 'loss', 'sexual', 'rape', 'teenage', 'daughter', 'pedophile', 'killer', 'novel', 'young', 'abuse', 'childhood', 'serial', 'tree', 'grieving', 'evidence', 'love', 'afterlife']"
14493,14493,7980,"['nation', 'racism', 'south', 'celebration', 'rugby', 'poverty', 'stadium', 'sport', 'mandela', 'apartheid', 'duringcreditsstinger', 'president', 'africa', 'nelson']"
14494,14494,22954,"['family', 'socially', '1980s', 'deprived', 'driver', 'war', 'civil', 'bus', 'glasgow', 'nicaragua', 'ride', 'sandinistas']"
14495,14495,2143,"['voodoo', 'charlatan', 'cajun', 'big', 'novel', 'fairy', 'animation', 'dreams', 'based', 'princess', 'kiss', 'firefly', 'duringcreditsstinger', 'prince', 'frog', 'tale']"
14496,14496,10198,"['family', 'heart', 'widower', 'retired', 'trouble', 'duringcreditsstinger', 'doctor', 'visit', 'relationships']"
14497,14497,26171,['comanche']
14498,14498,32634,"['homeless', 'bank', 'robbery', 'armored', 'car', 'truck', 'person', 'heist']"
14499,14499,4597,"['strip', 'bank', 'slayer', 'sequel', 'witch', 'nudity', 'vampire', 'club', 'blood', 'female']"
14500,14500,37190,"['alien', 'invasion', 'remake', 'space']"
14501,14501,31909,"['scotland', 'orangutan', 'chimpanzee']"
14502,14502,62131,"['drinking', 'virus', 'zombie', 'weekend']"
14503,14503,20606,['']
14504,14504,139212,['rwanda']
14505,14505,57654,"['independent', 'film']"
14506,14506,18175,"['spy', 'cia', 'ambassador', 'reporter', 'espionage', 'exmarine', 'conspiracy', 'plot', 'aviv', 'israel', 'terrorist', 'tel', 'terrorism', 'journalist']"
14507,14507,88067,"['pentathlon', 'games', 'coach', 'olympic']"
14508,14508,30526,"['flirt', 'forest', 'berlin', 'triangle', 'conflict', 'weekend', 'beach', 'extramarital', 'farewell', 'affair', 'bath', 'friendship', 'relationship', 'paddleboat', 'sunday', 'lifestyle', 'trip', 'love', 'picnic']"
14509,14509,347,"['class', 'novel', 'friends', 'based', 'holiday']"
14510,14510,35867,['']
14511,14511,64414,['']
14512,14512,83491,['']
14513,14513,56800,"['novel', 'film', 'silent', 'based']"
14514,14514,38759,"['noir', 'swamp', 'guilt', 'film']"
14515,14515,28392,"['family', 'war', 'deportation', 'world', 'ii', 'relationships', 'auschwitz', 'post', 'deceit']"
14516,14516,92432,['']
14517,14517,45987,"['assassination', 'czech', 'assassin', 'shooter', 'agent', 'murder', 'suspense', 'undercover', 'political']"
14518,14518,55261,['energiestrahlenwaffe']
14519,14519,27719,"['german', 'cooperation', 'mine']"
14520,14520,42836,['']
14521,14521,101382,['']
14522,14522,47122,"['cinema', 'german', 'new']"
14523,14523,89785,['']
14524,14524,129417,"['native', 'peoples', 'greed', 'doctor', 'shipwreck']"
14525,14525,53161,"['unsimulated', 'sex']"
14526,14526,47046,"['development', 'emigration', 'squatter', 'methadone', 'housing']"
14527,14527,82404,['']
14528,14528,128846,"['war', 'novel', 'world', 'based', 'adultery']"
14529,14529,63764,['']
14530,14530,148597,"['cold', 'war']"
14531,14531,46886,['short']
14532,14532,129303,"['duringcreditsstinger', 'witness', 'comedy', 'protection']"
14533,14533,24438,['']
14534,14534,174598,['']
14535,14535,60639,['']
14536,14536,125512,['donkey']
14537,14537,14704,['']
14538,14538,100122,['']
14539,14539,48496,"['sister', 'village', 'musical', 'play', 'based', 'relationship', 'female', 'protagonist', 'ohio', 'greenwich']"
14540,14540,33052,['']
14541,14541,140281,"['teen', 'gay', 'christmas', 'relationship', 'coming', 'holiday', 'lgbt']"
14542,14542,26032,"['food', 'christian', 'film']"
14543,14543,29697,['']
14544,14544,16576,['']
14545,14545,272772,"['airport', 'murder', 'torture']"
14546,14546,19197,"['director', 'woman']"
14547,14547,23947,"['director', 'independent', 'woman', 'york', 'mental', 'controversial', 'new', 'psychiatrist', 'sex', 'treatment', 'asylum', 'film']"
14548,14548,25968,['']
14549,14549,61872,"['gritty', 'policeman', 'child', 'suspense', 'molester']"
14550,14550,32615,"['culture', 'society', 'tribe', 'mind', 'anti', 'war', 'soul', 'futuristic', 'alien', 'cgi', 'travel', 'battle', '3d', 'soldier', 'power', 'marine', 'clash', 'space', 'romance', 'planet', 'future', 'relations', 'affair', 'love', 'colony']"
14551,14551,19995,"['room', 'costume', 'stairway', 'sidewalk', 'memory', 'meaning', 'coastline', 'singing', 'photograph', 'car', 'pole', 'key', 'sequins', 'duringcreditsstinger', 'sliding', 'cafe', 'designer', '1960s', 'search', 'driving']"
14552,14552,10197,"['killer', 'serial', 'money', 'stolen']"
14553,14553,9650,['']
14554,14554,64481,"['director', 'man', 'looking', 'peasant', 'woman', 'wife', 'romania']"
14555,14555,10268,"['director', 'woman', 'graduation', 'ex', 'husband']"
14556,14556,22897,"['black', 'arrest', 'magic', 'clue', 'yard', 'murder', 'scotland', 'steampunk', 'sherlock', 'coffin', 'holmes', 'detective', 'pentagram', 'partner']"
14557,14557,10528,"['independent', 'bar', 'biscuit', 'guilt', 'alcoholic', 'memory', 'drink', 'alcoholism', 'singer', 'texan', 'guitar', 'country', 'taxi', 'musician', 'journalist', 'music', 'film']"
14558,14558,25196,['']
14559,14559,13988,['duringcreditsstinger']
14560,14560,36811,['']
14561,14561,40054,"['director', 'tv', 'woman', 'based', 'cgi', 'series', 'duringcreditsstinger', 'chipmunk', 'aftercreditsstinger']"
14562,14562,23398,"['independent', 'film']"
14563,14563,28520,"['biography', 'tycoon', 'rise', 'power', 'industrialist']"
14564,14564,15772,"['unrequited', 'suicide', 'guilt', 'haunting', 'silent', 'spirit', 'ghost', 'love', 'film']"
14565,14565,132397,"['independent', 'film']"
14566,14566,38908,['']
14567,14567,42206,"['war', 'noir', 'footsteps', 'civil', 'disorder', 'prisoners', 'stress', 'traumatic', 'spanish', 'post', 'trauma', 'film']"
14568,14568,26533,"['criminal', 'reporter']"
14569,14569,25137,['']
14570,14570,22043,"['independent', 'satire', 'social', 'soccer', 'exlover', 'film']"
14571,14571,18898,"['teen', 'teenager', 'virginity', 'comedy', 'teenage', 'sexuality', 'school', 'high']"
14572,14572,26123,"['artist', 'circus', 'trapeze']"
14573,14573,40494,"['escape', 'prison', 'warden', 'criminal']"
14574,14574,27172,"['atlantic', 'de', 'war', 'naval', 'warfare', 'world', 'janeiro', 'ii', 'german', 'ocean', 'navy', 'rio', 'royal']"
14575,14575,17591,"['father', 'unknown', 'italian']"
14576,14576,49687,['']
14577,14577,51831,"['son', 'battle', 'terrorist', 'angola']"
14578,14578,44808,['']
14579,14579,121379,['bigfoot']
14580,14580,41886,"['father', 'independent', 'suicide', 'film']"
14581,14581,24050,"['silent', 'trapeze', 'artist', 'prison', 'son', 'film']"
14582,14582,94803,['']
14583,14583,156015,"['native', 'south', 'art', 'coconut', 'dance', 'tattoo', 'ritual', 'seas']"
14584,14584,94727,"['short', 'world', 'ii', 'war']"
14585,14585,132392,['']
14586,14586,114790,"['mercenary', 'general', 'princess', 'jeep']"
14587,14587,36293,['']
14588,14588,26129,['']
14589,14589,110733,"['world', 'flower', 'war']"
14590,14590,96107,['']
14591,14591,89647,"['monster', 'deafness', 'possession', 'wish', 'head', 'bowling', 'djinn', 'shower', 'robbery', 'biker', 'nudity', 'ax', 'cutoff', 'female', 'spanking', 'sorority']"
14592,14592,27390,"['prostitute', 'novel', 'killer', 'based', 'serial', 'cop', 'female', 'undercover']"
14593,14593,122163,['']
14594,14594,352237,"['desperation', 'beach', 'biohazard', 'survival', 'virus', 'pandemic', 'trust', 'infection', 'disease']"
14595,14595,25769,"['underdog', 'dance', 'stage', 'show', 'performance', 'love']"
14596,14596,14159,"['boston', 'garden', 'gritty', 'suspense']"
14597,14597,25680,"['gang', 'rock', 'leather', 'motorcycle', 'hard']"
14598,14598,36117,"['prince', 'emperor', 'heir']"
14599,14599,43876,"['director', 'woman']"
14600,14600,63215,['']
14601,14601,124994,['']
14602,14602,54051,"['vienna', 'ball']"
14603,14603,80960,"['director', 'woman']"
14604,14604,97032,['autobiography']
14605,14605,148536,['']
14606,14606,64736,"['fear', 'jockey', 'ontario', 'talk', 'apocalypse', 'zombie', 'station', 'survival', 'winter', 'radio', 'canada', 'building', 'disc', 'broadcast', 'trapped']"
14607,14607,23963,"['family', 'fantasy', 'kids', 'adventure', 'hunt', 'cartoon', 'treasure', 'pirate']"
14608,14608,35148,"['hiphop', 'rapper']"
14609,14609,26465,"['independent', 'film']"
14610,14610,51422,"['earthquake', 'california', 'future']"
14611,14611,60489,"['independent', 'film', 'loss', 'child']"
14612,14612,16204,['']
14613,14613,23404,['']
14614,14614,20236,['']
14615,14615,148077,['egypt']
14616,14616,42564,"['nightclub', 'secret', 'nudity', 'police', 'club', 'sex', 'detective']"
14617,14617,65572,"['expatriate', 'writer']"
14618,14618,25190,"['age', 'novel', 'based', 'coming', 'duringcreditsstinger']"
14619,14619,22327,"['rain', 'sunlight', 'decapitation', 'scene', 'night', 'scientist', 'motion', 'woman', 'sunrise', 'beautiful', 'nudity', 'epidemic', 'experiment', 'vampire', 'dystopia', 'female', 'slow', 'undead', 'creatures', 'waitress']"
14620,14620,19901,"['director', 'loss', 'pregnancy', 'woman', 'illness', 'rape', 'victim', 'mother']"
14621,14621,28644,"['warming', 'director', 'global', 'postapocalyptic', 'woman']"
14622,14622,24458,"['modern', 'western', 'modernday']"
14623,14623,13723,['']
14624,14624,15791,"['family', 'reporter', 'animal', 'friends', 'relationship', 'japanese', 'human', 'loyalty', 'friendship', 'newspaper', 'waiting', 'dog', 'relationships']"
14625,14625,28178,['']
14626,14626,291554,"['sister', 'explosion', 'shootout', 'car', 'police', 'relationship', 'mexico', 'new', 'dark', 'infidelity', 'officer', 'comedy']"
14627,14627,149851,['']
14628,14628,14773,['']
14629,14629,147683,"['cliffs', 'cow', 'bar', 'cardiologist', 'airplane', 'marriage', 'wales', 'ireland', 'ring', 'taxi', 'wedding', 'proposal', 'pub']"
14630,14630,25195,"['postapocalyptic', 'book', 'blind', 'dystopia', 'faith']"
14631,14631,20504,"['threat', 'man', 'pedophile', 'hospital', 'hacker', 'bullet', 'newspaper', 'computer']"
14632,14632,33613,['']
14633,14633,57251,"['neonoir', 'gritty', 'detective', 'private']"
14634,14634,85126,"['tribal', 'worker', 'nigeria', 'beater', 'trade', 'wife', 'law']"
14635,14635,123772,"['century', 'suicide', 'aristocrat', 'turn', 'illegitimate', 'fascism', 'son', 'eroticism']"
14636,14636,4286,"['muslim', 'cruelty', 'gangster', 'arab', 'drug', 'inmate', 'corsican', 'prison', 'mafia', 'spirit', 'arabian', 'money', 'protection']"
14637,14637,21575,"['town', 'secrets', 'small', 'dark']"
14638,14638,104320,"['life', 'marriage', 'routine', 'crisis', 'daily', 'relationship', 'married', 'infidelity', 'couple']"
14639,14639,4932,"['cop', 'journalist']"
14640,14640,39023,['']
14641,14641,187401,['']
14642,14642,25927,"['adult', 'issues', 'child', 'social', 'animation', 'abuse']"
14643,14643,14173,"['industry', 'crisis', 'economics', 'financial', 'capitalism', 'prediction', 'oil']"
14644,14644,28227,"['russian', 'woman', 'immigrant']"
14645,14645,31875,"['arabian', 'drama', 'historical']"
14646,14646,44085,"['game', 'video', 'espionage', 'based', 'fan', 'film']"
14647,14647,58589,"['independent', 'saint', 'studio', 'movie', 'producer', 'louis', 'trip', 'road', 'film']"
14648,14648,26820,"['catalonia', 'christ', 'jesus', 'journey']"
14649,14649,119905,"['guard', 'security', 'theft', 'scuplture']"
14650,14650,24271,['']
14651,14651,52273,"['mercenary', 'ex', 'soldier', 'school', 'high']"
14652,14652,95140,"['yacht', 'rich', 'grandmother', 'snob', 'greece', 'naxos']"
14653,14653,179066,"['airport', 'heathrow']"
14654,14654,37222,['']
14655,14655,55197,['']
14656,14656,87065,['sport']
14657,14657,20551,"['independent', 'film']"
14658,14658,28280,['']
14659,14659,26125,['']
14660,14660,26765,"['ii', 'world', 'war']"
14661,14661,5707,['']
14662,14662,323111,['']
14663,14663,26961,['']
14664,14664,126925,"['postwar', 'army', 'period']"
14665,14665,1450,['sailor']
14666,14666,101006,"['town', 'small']"
14667,14667,52429,"['tv', 'based', 'archeologyxa0', 'volcano', 'treasure', 'series', 'hidden', 'atlantis']"
14668,14668,81895,['']
14669,14669,148435,['']
14670,14670,46335,"['murder', 'police', 'killer', 'serial']"
14671,14671,18476,['']
14672,14672,15774,"['independent', 'date', 'prom', 'school', 'high', 'film']"
14673,14673,20107,"['eastern', 'germany', 'triangle', 'love']"
14674,14674,12161,['']
14675,14675,164421,"['messenger', 'god']"
14676,14676,101342,"['independent', 'film']"
14677,14677,41970,['']
14678,14678,89800,"['kung', 'framed', 'historical', 'police', 'violence', 'fu', 'corruption', 'pirate']"
14679,14679,21521,"['police', 'standoff', 'suspense']"
14680,14680,44027,"['director', 'woman']"
14681,14681,143098,['']
14682,14682,31175,['']
14683,14683,22274,"['guy', 'independent', 'diva', 'seduces', 'satire', 'ladykiller', 'older', 'woman', 'pool', 'nudity', 'swimming', 'masturbation', 'seduction', 'female', 'hollywood', 'younger', 'film']"
14684,14684,4579,['']
14685,14685,32097,"['director', 'woman']"
14686,14686,83430,"['ship', 'secrets', 'dark']"
14687,14687,13634,['']
14688,14688,144089,"['psychopath', 'prank', 'nudity', 'murder', 'stalker', 'female', 'slasher', 'sorority']"
14689,14689,40229,"['friend', 'destroy', 'supremacy', 'world', 'doomsday', 'best', 'future', 'dragon']"
14690,14690,10800,['']
14691,14691,277622,['kidnapping']
14692,14692,25676,"['cellar', 'chase', 'wine']"
14693,14693,44941,"['player', 'musical', 'orchestra', 'concert', 'gipsy', 'violin']"
14694,14694,25205,"['culture', 'independent', 'convention', 'film', 'fan', 'computer', 'apple', 'documentary']"
14695,14695,17602,['']
14696,14696,14981,['']
14697,14697,45699,"['men', 'two', 'woman', 'betrayal']"
14698,14698,17606,"['lord', 'revenge', 'drug', 'bodyguard', 'shot', 'gun', 'gunfight']"
14699,14699,25594,"['martial', 'ninja', 'arts', 'kunoichi', 'gaijin']"
14700,14700,25602,['']
14701,14701,40660,"['director', 'woman']"
14702,14702,101376,['liverpool']
14703,14703,49956,['']
14704,14704,43844,"['director', 'woman']"
14705,14705,15930,"['thief', 'jewel', 'scoundrel', 'gambler']"
14706,14706,65642,['']
14707,14707,86303,['']
14708,14708,63771,"['party', 'reporter', 'nightclub', 'photographer', 'promoter', 'shootout', 'american', 'bellhop', 'xa0', 'boxing', 'hotel', 'sports', 'writer', 'sacrifice', 'mistress', 'self', 'italian']"
14709,14709,52229,"['magic', 'galier', 'roman', 'colosseum', 'horse', 'boar', 'greece', 'competition', 'olympic', 'governance', 'wild', 'emperor', 'games']"
14710,14710,2395,"['gore', 'hook', 'prostitute', 'killer', 'pimp', 'south', 'hammer', 'cell', 'phone', 'violence', 'meat', 'serial', 'flu', 'korea', 'dog', 'rope', 'chisel', 'tied']"
14711,14711,13855,"['religion', 'independent', 'evolution', 'film']"
14712,14712,21153,['']
14713,14713,83994,"['independent', 'intern', 'film']"
14714,14714,5761,"['class', 'england', 'end', 'thatcher', 'margaret', 'london', 'skinhead', 'east', 'relationship', 'brother', 'working', 'dole']"
14715,14715,57978,"['party', 'kingdom', 'tension', 'marriage', 'dysfunctional', 'united', 'house']"
14716,14716,23999,['']
14717,14717,42720,['']
14718,14718,17911,"['director', 'homosexuality', 'prostitution', 'materialism', 'woman', 'teenager', 'mall', 'female', 'teenage', 'poverty']"
14719,14719,32559,['']
14720,14720,253476,"['independent', 'film']"
14721,14721,69061,"['winter', 'adventure', 'christmas', 'kids']"
14722,14722,13382,"['angel', 'bully', 'holiday', 'neighbor']"
14723,14723,13358,"['director', 'england', 'biography', 'brighton', 'musical', 'woman', 'teenager', 'car', 'hit', '1950s', 'new', 'dark', 'aspiring', 'musician', 'past']"
14724,14724,33511,['']
14725,14725,27182,['']
14726,14726,29110,['']
14727,14727,23410,['']
14728,14728,266740,"['tournament', 'prison', 'kick', 'fight']"
14729,14729,22164,['jail']
14730,14730,15255,['sport']
14731,14731,71885,"['subjective', 'suicide', 'engineering', 'friends', 'college', 'student', 'camera', 'attempt', 'bollywood']"
14732,14732,20453,['']
14733,14733,108573,"['single', 'death', 'child']"
14734,14734,16095,"['loss', 'comicstrip', 'airplane', 'delhi', 'artist', 'new', 'husband', 'india', 'paris']"
14735,14735,4253,['']
14736,14736,43346,"['lumberjack', 'death', 'mouth', 'brother', 'logging', 'resuscitation', 'logger']"
14737,14737,40083,['']
14738,14738,61864,"['satire', 'made', 'tv', 'cable']"
14739,14739,59390,"['religion', 'demon', 'desert', 'apocalypse', 'angels', 'angel', 'diner']"
14740,14740,22894,"['force', 'us', 'air']"
14741,14741,15807,['']
14742,14742,85507,['']
14743,14743,72241,"['sniper', 'run']"
14744,14744,22404,"['life', 'domestic', 'maid', 'servant', 'employee', 'dark', 'comedy', 'chile']"
14745,14745,27567,['sequel']
14746,14746,147692,"['jealousy', 'secret', 'murder', 'lawyer', 'infidelity']"
14747,14747,41787,['']
14748,14748,106482,"['union', 'soviet']"
14749,14749,26752,"['race', 'restaurant', 'auction', 'horse']"
14750,14750,48609,['']
14751,14751,251281,['ghost']
14752,14752,160266,['suspense']
14753,14753,21033,"['duringcreditsstinger', 'slapstick', 'halloween']"
14754,14754,23988,['']
14755,14755,186129,['musical']
14756,14756,51120,"['animation', 'demon', 'adult', 'sadism']"
14757,14757,21453,"['carthage', 'battle', 'roman', 'war', 'empire', 'hannibal', 'alps', 'fleet', 'princess', 'sklavinnen', 'elephant', 'pirate']"
14758,14758,5153,"['stagecoach', 'prison', 'escape']"
14759,14759,17836,"['samurai', 'eroticism', 'yakuza', 'suspense']"
14760,14760,51429,"['vermont', 'widow', 'mayor']"
14761,14761,32130,"['screwball', 'comedy']"
14762,14762,126083,"['order', 'christianity', 'church', 'sweden', 'arabian', 'templars']"
14763,14763,13522,"['war', 'surrender', 'japan', 'world', 'ii', 'japanese', 'army', 'soldier']"
14764,14764,47370,"['hades', 'inferno']"
14765,14765,31156,"['student', 'yeti']"
14766,14766,84104,"['independent', 'film']"
14767,14767,46336,['']
14768,14768,27569,['']
14769,14769,62775,"['daughter', 'indecision', 'marriage', 'missing', 'relationship', 'person', 'father']"
14770,14770,120109,"['war', 'airplane', 'world', 'nurse', 'flying']"
14771,14771,8349,"['family', 'owner', 'director', 'killed', 'obedience', 'animal', 'novel', 'actual', 'peasant', 'woman', 'based', 'setting', 'rural', '1960s', 'land', 'sacrifice', 'bird', 'spain']"
14772,14772,75877,"['criminology', 'russia', 'student']"
14773,14773,43891,"['basketball', 'sports', 'sport', 'school', 'high']"
14774,14774,33295,"['independent', 'film']"
14775,14775,29501,"['standup', 'comedy']"
14776,14776,16453,"['romance', 'york', 'wedding', 'rome', 'story', 'new', 'romantic', 'duringcreditsstinger', 'spell', 'love', 'comedy']"
14777,14777,13477,"['homicide', 'daughter', 'death', 'murder', 'violence', 'detective']"
14778,14778,12201,['']
14779,14779,47554,"['chan', 'charlie']"
14780,14780,33395,"['train', 'torment', 'transplant', 'psychological', 'pianist', 'silent', 'murder', 'wreck', 'terror', 'film']"
14781,14781,2974,['']
14782,14782,14016,"['biography', 'quince', 'painting', 'garden', 'tree']"
14783,14783,94706,"['masked', 'loop', 'attempted', 'single', 'rain', 'autism', 'yacht', 'strangulation', 'ship', 'storm', 'ghost', 'blood', 'mother', 'caribbean', 'killer', 'heavy', 'ax', 'slitting', 'throat', 'florida', 'time', 'key', 'murder', 'ocean', 'axe']"
14784,14784,26466,['']
14785,14785,49807,"['capital', 'death', 'punishment', 'insanity', 'extreme', 'violence', 'shot', 'courtroom']"
14786,14786,99749,"['ambulance', 'driver', 'new', 'york']"
14787,14787,79509,"['oklahoma', 'novel', 'marriage', 'rush', 'based', 'land', 'homesteaders']"
14788,14788,46623,"['jinx', 'divorce']"
14789,14789,52863,"['son', 'father', 'relationship', 'professor']"
14790,14790,92283,"['war', 'world', 'ii', 'based', 'witch', 'anime', 'manga', 'pirate']"
14791,14791,42137,"['fraud', 'criminal', 'man', 'con', 'small', 'town', 'jail', 'collar', 'judge', 'white']"
14792,14792,8952,['']
14793,14793,40724,['']
14794,14794,33159,"['director', 'woman', 'china']"
14795,14795,26137,"['mistress', 'writing', 'money', 'screenwriter']"
14796,14796,71825,['']
14797,14797,103201,['']
14798,14798,98246,['professor']
14799,14799,33630,['']
14800,14800,51675,['']
14801,14801,281287,"['autism', 'biography']"
14802,14802,33602,"['family', 'medicine', 'feud', 'marriage', 'car', 'student', 'crash', 'diary', 'wine']"
14803,14803,12169,['']
14804,14804,252407,"['bonaparte', 'napoleon']"
14805,14805,43333,"['dance', 'disco', 'contest']"
14806,14806,42212,"['captain', 'hospital', 'doctor']"
14807,14807,33728,"['director', 'tape', 'marriage', 'woman', 'duct', 'dark', 'staatsanwältin', 'comedy']"
14808,14808,27989,"['cult', 'independent', 'human', 'mumblegore', 'eclipse', 'sacrifice', 'ritual', 'satanic', 'film']"
14809,14809,25983,"['fear', 'drill', 'immigrant', 'farm', 'foreman', 'inventor', 'drugstore', 'shop', 'hate', 'polish', 'american', 'radio', 'group', 'machinist', 'machine', 'chicken', 'broadcast', 'press']"
14810,14810,42683,"['spy', 'one', 'man', 'pakistan', 'secret', 'mission', 'agent', 'kashmir', 'terrorist', 'army', 'snow', 'india', 'undercover']"
14811,14811,271677,['']
14812,14812,46423,"['party', 'director', 'independent', 'alcohol', 'aggressive', 'fight', 'rebellion', 'friendship', 'theft', 'estate', 'apartment', 'sex', 'boyfriend', 'dancing', 'school', 'film', 'mother', 'teenage', 'sister', 'voyeur', 'woman', 'adultery', 'teenager', 'nudity', 'essex', 'violence']"
14813,14813,24469,"['life', 'becoming', 'adult', 'youth', 'forbidden', 'students', 'musical', 'teenager', 'teachers', 'school', 'tradition', 'elite', 'discipline', 'principal', 'love']"
14814,14814,11518,"['village', 'fantasy', 'water', 'first', 'time', 'falling', 'rescue', 'team', 'source', 'sex', 'teenage', 'love', 'crush']"
14815,14815,7344,"['society', 'prayer', 'education', 'parish', 'immoderateness', 'religious', 'meditation', 'nightmare', 'service', 'cowardliness', 'clergyman', 'dream', 'heaven', 'army', 'greed', 'koran', 'shyness', 'issues', 'islam', 'social', 'fate', 'crisis', 'faith', 'church', 'money']"
14816,14816,4887,['']
14817,14817,51022,"['tv', 'loss', 'hair', 'baseball', 'horror', 'anthology', 'cable', 'made', 'mechanic']"
14818,14818,31578,['']
14819,14819,18670,"['suspense', 'sherlock', 'curse', 'holmes', 'detective']"
14820,14820,25293,['']
14821,14821,59013,"['valentine', 'single', 'valentines', 'storylines', 'multiple', 'day', 'kiss', 'flower', 'married', 'duringcreditsstinger', 'florist', 'couple', 'aftercreditsstinger']"
14822,14822,32856,"['england', 'victorian', 'setting', 'relationship', 'remake', 'rural', 'werewolf', 'son', 'father']"
14823,14823,7978,"['throat', 'devil', 'mutilation', 'farm', 'killer', 'college', 'babysitter', 'child', 'horror', 'stalker', 'slitting', 'self']"
14824,14824,60086,"['hurricane', 'novel', 'psychiatric', 'conspiracy', 'investigation', 'based', 'hospital', 'theory', '1950s', 'island', 'us', 'marshal']"
14825,14825,11324,"['sherlock', 'holmes']"
14826,14826,90052,['']
14827,14827,81382,"['hitandrun', 'director', 'woman', 'driving']"
14828,14828,8898,['']
14829,14829,183946,"['indian', 'center', 'call', 'romantic', 'lead', 'comedy']"
14830,14830,17334,['']
14831,14831,26715,"['director', 'independent', 'adult', 'animation', 'woman', 'film']"
14832,14832,19311,"['selkie', 'fishing', 'alcohol', 'dress', 'wedding', 'net', 'mermaid']"
14833,14833,38448,['']
14834,14834,45988,"['warming', 'global', 'steam', 'room']"
14835,14835,20047,['']
14836,14836,55522,"['pastries', 'paris', 'love']"
14837,14837,81399,"['captain', 'triangle', 'poetry', 'navy', 'love']"
14838,14838,13949,"['domestic', 'arson', 'defector', 'investigation', 'abuse', 'friendship', 'hacker', 'new', 'soviet', 'journalist']"
14839,14839,24253,"['civil', 'rights', 'activist', 'activism', 'political']"
14840,14840,15324,"['monster', 'poseidon', 'adult', 'mythology', 'bolt', 'novel', 'lightning', 'xa0', 'greek', 'based', 'young', 'god']"
14841,14841,32657,"['trunk', 'daughter', 'locked', 'york', 'car', 'baseball', 'police', 'wedding', 'laundering', 'card', 'new', 'duringcreditsstinger', 'undercover', 'cop', 'officer', 'money']"
14842,14842,23742,"['teachers', 'teacher', 'students']"
14843,14843,36457,"['daniels', 'nudity', 'jack', 'marijuana', 'trash', 'white']"
14844,14844,27561,"['crimes', 'tony', 'england', 'blair', 'cia', 'war', 'london', 'author']"
14845,14845,11439,"['spy', 'uncle']"
14846,14846,42586,"['monster', 'director', 'underwater', 'woman', 'barbarian', 'sea', 'trapped']"
14847,14847,26963,"['family', 'independent', 'virgin', 'prostitute', 'small', 'unfaithfulness', 'relationship', 'brother', 'sex', 'masturbation', 'infidelity', 'relationships', 'film', 'orgasm', 'betrayal', 'loss', 'insomnia', 'father', 'selfdestruction', 'comedy', 'cheating', 'dysfunctional', 'town', 'naivety', 'son', 'adultery', 'triangle', 'marriage', 'virginity', 'dark', 'female', 'love']"
